file_path,is_buggy,lines_of_code,cyclomatic_complexity_x,essential_complexity,design_complexity,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_intelligence,halstead_effort,halstead_bugs,halstead_time,lines_of_code_clean,lines_of_comments,lines_blank,lines_code_and_comment,unique_operators,unique_operands,total_operators,total_operands,branch_count,code_churn_30d,code_churn_90d,commit_count_30d,commit_count_90d,author_count_90d,bug_fix_count_90d,fix_density,days_since_last_change,commit_burst_30d,ownership_score,cyclomatic_complexity_y,cognitive_complexity,max_nesting_depth,num_functions,num_classes,avg_function_length,num_imports,ast_node_count,has_try_except,max_args_per_function
KC1_module_306,1,5.0689042022202315,27,8,1,6.501289670540389,8.446344971700027,0.97804574578798,3.478980097513178,617.347099925686,10.81735711484657,1.4651883721640928,6.647364283893254,354,65,36,9,24,93,3.9318256327243257,5.54907608489522,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_307,0,5.641907070938114,6,7,10,5.780743515792329,7.840260277746106,0.4748768364757039,26.97645880062883,151.66370877944456,11.43596486746846,4.767101243267151,6.586319559526637,351,21,7,18,24,31,5.5909869805108565,5.5909869805108565,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_308,1,5.10594547390058,20,13,2,6.4457198193855785,8.086930839612858,0.130921312146499,46.908253071662685,215.5707103302184,11.039842945621741,1.9755768160319105,3.238028887031264,61,10,6,18,25,85,4.442651256490317,5.030437921392435,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_309,0,4.1588830833596715,49,25,19,6.982862751468942,8.377964262699814,0.051721491666391,4.068484059632311,269.899343956342,10.848977825584655,4.000390345957639,6.557824143852678,285,6,27,14,16,45,4.663439094112067,5.583496308781699,14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_310,0,5.820082930352362,3,16,5,6.3561076606958915,8.516245787357692,0.9454165724399484,62.14927659481025,597.7793406300382,11.172360462871987,4.834099390411167,6.89886146002,395,35,19,48,11,24,4.219507705176107,6.131226489483141,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_311,1,5.8289456176102075,44,11,13,5.0369526024136295,8.041487182520207,0.2658094132750657,68.15275023176912,441.9010737450705,10.828617169055295,3.518290504278056,5.495631670502303,231,0,36,10,27,14,5.8998973535824915,5.272999558563747,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_312,0,4.23410650459726,34,23,13,6.937314081223682,8.403110164139017,0.5040639065645509,74.92643976896662,244.4758424858396,11.412676136102242,0.8077536322559686,5.6176382569401335,139,42,25,35,18,57,5.7745515455444085,4.330733340286331,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_313,0,4.997212273764115,14,25,10,4.8283137373023015,8.423581258560896,0.0907017660899686,52.140875979458215,882.8093321445801,9.826992583371737,2.930684775869654,6.702607023680947,352,32,17,45,20,47,6.1779441140506,5.717027701406222,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_314,0,4.867534450455582,39,27,17,6.150602768446279,8.288814030751865,0.423655120550605,60.79052183288404,373.9218402932234,11.485950217588893,0.5938856154778921,5.0838659604483505,207,52,7,39,8,53,4.174387269895637,5.978885764901122,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_315,1,5.811140992976701,42,9,3,3.091042453358316,7.766232057318276,0.930105519250124,40.21045987657023,446.0317192298912,11.305148689273802,3.945710199344632,6.49463646913746,53,58,8,39,20,9,4.727387818712341,6.173786103901937,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_316,0,5.908082938168931,3,21,5,5.2574953720277815,6.211913675877999,0.5024129936309384,5.084050218149692,409.7010765489946,11.363128361150128,1.4065758693694148,6.6280762664446415,103,30,37,7,19,30,5.455321115357702,5.62040086571715,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_317,0,5.905361848054571,6,18,5,6.784457062637643,5.184292880505108,0.971135151802328,10.89523372167679,181.94295527675263,10.78608689934881,3.4760741153000927,3.641805189704252,274,45,11,6,12,5,5.796057750765372,5.983936280687191,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_318,0,6.152732694704104,33,14,3,7.4413203897176174,7.799459464906051,0.2588356372373996,65.84459649594496,731.6270154302333,11.335441405939683,4.550448370650995,6.318539362864335,184,7,25,39,24,33,4.30406509320417,4.890349128221754,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_319,1,5.958424693029782,49,12,6,7.348587530927593,7.833259917871274,0.5045452397039372,99.55997465899183,448.458262268858,10.333571480247404,0.905049253350862,6.357629520371243,90,30,40,37,8,93,4.736198448394496,5.384495062789089,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_320,1,5.123963979403259,2,4,6,5.375278407684165,7.648299129691726,0.8595307918093252,2.5645206771663216,16.257109892718447,11.241374228713195,1.9642891930058333,5.718483540473185,320,97,44,37,22,19,5.37989735354046,5.375278407684165,13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_321,1,4.143134726391533,33,8,15,4.48863636973214,7.967287118719744,0.4482523545537438,56.20076618581189,964.013702359797,9.556194943876237,3.235593940367832,6.776899924739425,52,99,13,20,29,70,2.9444389791664403,5.153291594497779,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_322,0,5.7430031878094825,7,16,6,6.536691597591305,7.939728084126393,0.2794873735701896,75.34986653537322,815.7636115954136,10.334473756115555,2.0982929640475056,5.098339160314541,91,48,5,26,19,5,5.318119993844216,5.8888779583328805,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_323,0,6.129050210060545,32,26,17,7.179307969504034,8.342935966566813,0.8554753634178817,82.85070797337399,723.5593540918032,10.706154680378903,0.8740947081235761,5.900430662049235,188,93,38,0,7,58,5.945420608606575,6.093569770045136,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_324,0,6.1903154058531475,31,26,15,7.312553498102598,6.451133402932188,0.389889468872609,54.97528522104137,869.0918705185289,10.382845414289845,0.145358070843985,6.744846493673789,20,50,34,14,18,92,5.594711379601839,5.14166355650266,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_325,0,4.812184355372417,5,6,18,7.408530566894626,7.093712355854882,0.5307232910602341,62.3716820382264,906.8072536055504,10.565247513978234,2.0329907185098146,5.255632996204897,158,12,16,26,18,37,5.407171771460119,4.343805421853684,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_326,0,4.836281906951478,34,20,2,6.548219102762372,8.290725219559976,0.9765270664151456,69.97576958218079,337.48970638443865,11.31483377882808,3.246045132909602,6.712195445188465,364,86,29,6,18,23,5.521460917862246,6.028278520230698,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_327,0,3.367295829986474,44,3,19,5.8664680569332965,8.355944196244744,0.1864832947558639,86.03765871964963,610.9586784166986,10.155914979953739,2.869921040762443,4.382890978120884,376,41,9,6,11,59,6.161207321695077,6.056784013228625,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_328,0,4.382026634673881,43,20,12,4.290459441148391,8.512309012558289,0.3014006367201857,13.106664183079047,608.8078092055941,11.21928687561879,0.7812061988032121,6.1948727659292455,349,61,35,2,20,31,5.583496308781699,6.150602768446279,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_329,0,5.641907070938114,2,10,19,5.739792912179234,8.38440869243645,0.0310696000698399,92.69203743121147,267.299668810597,8.917958700923862,2.253467219336933,4.3350747244796946,132,64,36,10,11,89,5.605802066295998,4.90527477843843,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_330,1,5.627621113690637,13,14,7,5.0106352940962555,8.403241462220285,0.3918377099100527,3.5757229516054307,221.9522514470672,11.246330643231278,1.847355230906264,6.52047912198524,30,30,14,49,18,85,6.1463292576688975,5.8944028342648505,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_331,0,5.2574953720277815,12,21,19,7.45298232946546,7.403246886678828,0.2001834305848595,83.78377534481976,113.90725481902209,11.280036101615968,1.3710120114669992,6.674058094797385,326,73,23,34,19,66,4.477336814478207,5.8888779583328805,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_332,0,5.087596335232384,23,13,12,6.313548046277095,7.634889310791858,0.6800349354078914,8.59730222941003,659.3141959164528,10.60238585546021,3.6463562193019454,6.746245896481208,152,50,16,47,21,65,4.060443010546419,5.986452005284438,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_333,0,6.0330862217988015,8,24,2,7.408530566894626,7.25461411168968,0.1813214587658523,20.268192948887304,780.9189910307799,11.18825479854335,1.5482601501359217,6.889858330484986,300,36,1,12,24,62,5.442417710521793,6.0063531596017325,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_334,0,5.4638318050256105,42,16,8,7.017506142941256,8.030040815708764,0.6748127524058697,1.3855204917321289,760.9529795170038,11.424349153572553,2.700709761665146,6.51176869088684,52,29,6,29,27,74,5.117993812416755,6.1675164908883415,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_335,0,6.008813185442595,39,29,3,6.992096427415888,8.455561637882253,0.2634754281893177,45.08041384806803,316.27537718497433,11.29093407538892,4.6161176763480825,6.646470919199655,268,74,47,44,24,48,4.700480365792417,5.497168225293202,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_336,0,6.1779441140506,40,19,18,6.825460036255307,7.489825829042814,0.3552178341211998,34.10156344502183,205.25985046520225,10.574046693047805,2.696379911267912,6.2280341213039145,236,24,22,17,24,97,4.23410650459726,3.871201010907891,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_337,0,5.111987788356544,10,9,6,7.404279118037268,7.948141076990722,0.3488606520463975,17.433298237215705,453.61417845462194,10.788781408213396,3.085114550802804,6.817542675728544,368,12,7,32,26,37,6.089044875446846,4.653960350157523,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_338,1,4.700480365792417,1,23,5,4.672828834461906,7.347858944609115,0.7167517501636094,45.65792591958672,546.8134602405106,11.263936001173477,0.366229930837757,6.468875645374057,45,88,2,34,11,5,5.7430031878094825,6.09807428216624,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_339,0,6.1675164908883415,45,12,11,5.318119993844216,6.838426499105279,0.466509263138343,40.8347174340462,919.0871279685556,10.28640705871201,0.8906707187086815,6.785080630906298,166,33,17,41,12,71,5.855071922202427,6.049733455231958,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_340,0,5.7745515455444085,15,16,9,6.755768921984255,6.963576946101604,0.361298898852683,76.99844223717541,874.8231542740541,11.29487996842413,0.5047559964905673,5.465745299456888,396,64,49,48,18,67,4.219507705176107,2.772588722239781,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_341,0,5.030437921392435,33,4,2,6.687108607866515,5.9530671843245155,0.8526227190394499,89.41990030093321,916.0583313018276,10.40047711215393,3.8240647417792006,6.210073393608447,158,71,19,30,16,98,5.181783550292085,5.25227342804663,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_342,0,5.752572638825633,45,4,16,7.00397413672268,8.466434125407579,0.5719506256412027,65.6041579249411,850.2623851359796,11.297495328391589,4.179605404584212,6.594165715060593,264,83,49,29,22,42,5.752572638825633,4.875197323201151,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_343,1,5.572154032177765,2,17,17,7.300472814267799,7.637769482673229,0.2138308212779978,13.316628483925864,964.5812044363112,9.079361637487299,0.9322764659728884,5.316755114598024,68,62,24,43,5,45,5.594711379601839,5.123963979403259,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_344,0,6.118097198041348,1,6,15,7.076653815443951,8.340024504748857,0.9000912781436826,30.24368867627521,465.4999971690575,8.419864767828342,1.0963587546154552,5.358187789967068,292,70,38,34,8,58,5.860786223465865,5.780743515792329,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_345,0,4.912654885736052,1,29,12,6.272877006546167,8.143085582316345,0.3426502960336406,91.4185113863957,47.473497433094366,11.510610559565482,1.6160364474639144,6.886575298784546,113,83,39,18,23,42,5.82600010738045,5.560681631015528,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_346,0,6.206575926724928,8,25,8,6.505784060128229,6.948334387285668,0.0389793775373203,9.784714807781029,83.56203214847824,11.373200837927017,2.955388084769177,6.0767481757557595,231,94,1,31,25,79,5.3612921657094255,5.5053315359323625,13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_347,0,6.150602768446279,3,21,11,7.31986492980897,6.867729850699502,0.4946002239744529,41.27872809969182,390.2761417723432,11.38846668398618,3.1089809690000973,5.2084771900411395,352,4,0,27,12,45,5.976350909297934,5.4116460518550396,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_348,0,4.59511985013459,41,22,10,6.037870919922137,8.31378907603934,0.1239380544408778,94.30795730411464,257.6870912729973,11.463040302550935,3.433769792707288,5.806531228576188,266,74,46,11,12,79,4.927253685157205,5.783825182329737,16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_349,1,4.51085950651685,30,18,4,6.926577033222725,7.24286042587311,0.2384664437157425,95.11581930547908,169.9405913610673,10.68941442551854,4.525963781067313,5.987396655107807,192,17,46,25,19,45,3.912023005428146,5.84354441703136,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_350,1,5.605802066295998,49,2,2,6.99117688712121,8.428601817828671,0.747110872687411,41.70911452784035,953.2037745086486,10.266597265807683,1.4752007024826908,6.4362869895975745,80,89,6,31,16,26,6.126869184114185,3.4657359027997265,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_351,1,3.4965075614664802,40,12,5,7.317212408359839,6.668573148244569,0.1307518133763185,67.07229192178094,195.41958841062245,9.479641826272443,3.2937949460338785,6.828727936286135,139,4,32,45,9,99,3.091042453358316,4.356708826689592,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_352,0,5.056245805348308,48,15,9,7.268920128193722,8.137913886142684,0.8069442243540357,46.2178142370459,959.379272315231,10.823208244177,2.798614228888461,6.8952677087389755,340,24,46,29,17,55,5.003946305945459,5.181783550292085,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_353,0,5.4116460518550396,12,27,4,6.846943139585379,8.31677006348599,0.9369072881309536,75.59259340419783,760.838840321207,10.002600819410873,1.5291862020628355,6.4811157041702545,90,19,47,8,25,72,4.204692619390966,5.4116460518550396,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_354,0,6.184148890937483,15,7,3,6.450470422144176,7.133899366770315,0.6065321004079447,4.126551738606853,640.9456721252235,11.446385268090541,4.537075932968367,6.552397125976024,264,60,14,49,23,61,4.820281565605037,6.212606095751519,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_355,0,6.208590026096629,42,15,17,6.618738983517219,7.2823597801120705,0.7103591920228293,15.271557743214489,676.0189600893783,6.216438278687369,0.4774170597960875,5.777123296924648,196,0,40,28,25,39,5.318119993844216,6.102558594613569,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_356,0,4.442651256490317,12,10,8,6.727431724850855,8.482009965384439,0.7135866099074174,61.80568155081632,331.474323659124,9.575424645220654,3.560005134160257,6.754788925586927,131,1,32,14,21,97,4.30406509320417,5.793013608384144,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_357,1,6.102558594613569,3,4,12,6.118097198041348,7.24246043108315,0.9928079572704448,24.022673981863296,646.4270380582822,10.11552719188885,3.63936856511301,5.38815046183659,288,50,46,37,26,40,5.476463551931511,3.332204510175204,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_358,0,4.007333185232471,33,3,10,7.138073034044347,7.699747087867917,0.3415382622016228,66.9391776276457,186.6921182812653,9.902325652199295,4.576632638449808,4.6763799918281395,148,97,7,19,11,99,6.142037405587356,4.0943445622221,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_359,0,5.932245187448011,40,11,14,6.07073772800249,7.705409494188002,0.1628565512427024,35.771069818668536,937.7054325359796,10.0281917290479,2.592902961756768,6.8816740926193685,118,52,30,18,6,45,4.343805421853684,5.459585514144159,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_360,0,6.052089168924417,48,3,15,7.173958319756794,7.201074140836022,0.5191672349143215,88.77791025465432,301.7933399605935,11.09194291792534,1.6081116910962296,6.762889814105734,214,44,1,41,7,7,6.142037405587356,5.697093486505405,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_361,0,6.102558594613569,46,2,6,7.318539548567902,8.269340960290151,0.5332498098317082,82.10667917043865,255.18651229354217,10.3987768082451,4.138703349300102,5.719147605905994,304,65,17,43,29,8,5.356586274672012,5.811140992976701,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_362,0,4.787491742782046,6,11,17,7.562681246721884,8.264379240453112,0.1779124882961444,49.79094220680944,711.1627981941575,11.027474103567338,3.854051409161963,6.516445583185573,346,55,0,26,21,97,5.707110264748875,4.382026634673881,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_363,0,6.104793232414985,38,6,8,5.545177444479562,7.578021817560478,0.6131094189941395,77.51661362239092,656.4487180661819,11.39681591343458,2.501578072097352,6.148507520390236,253,38,22,18,11,55,5.424950017481403,6.09807428216624,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_364,1,4.204692619390966,42,17,16,7.329749689041512,8.341199501685578,0.0141247334768239,27.84265073727395,451.2989183433053,11.00702802566376,3.8392868781690552,5.781139135504378,266,58,40,43,26,41,5.111987788356544,5.529429087511423,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_365,1,5.579729825986222,35,1,8,5.25227342804663,7.043218585494422,0.9276684024542216,49.9317179043744,632.4462346907864,11.14886367461416,1.339378010386304,5.662176182239098,316,0,32,8,12,82,4.1588830833596715,5.707110264748875,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_366,1,5.484796933490655,41,9,3,6.5337888379333435,4.804826464325516,0.2645742778212616,20.550723134464537,159.49307176085614,10.50820724914503,2.94753165201734,4.9201812358443435,111,24,15,37,19,63,5.707110264748875,3.4011973816621555,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_367,0,5.10594547390058,42,14,15,5.91350300563827,7.972369485133934,0.0395602083901918,86.22773068357839,673.328307401955,9.684016805430867,4.325917273939377,6.310496442467973,104,67,21,29,11,67,6.131226489483141,6.025865973825314,20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_368,0,3.044522437723423,22,28,1,5.834810737062605,8.511573648322612,0.108249441474857,82.48369404027308,270.6106951951939,10.377462904001552,1.5899225230825629,6.103892581677426,196,34,18,42,7,70,5.583496308781699,5.6240175061873385,20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_369,0,5.963579343618446,2,19,15,5.908082938168931,5.671111607280372,0.2402489482796417,90.31281717249112,272.83597667645734,11.476602051286035,2.417749912153716,6.240639171557296,254,5,36,21,11,23,5.717027701406222,4.787491742782046,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_370,0,5.1647859739235145,23,26,1,4.672828834461906,7.021254093719395,0.2739061686060452,87.87022114120168,162.1799349437846,11.038431084287271,4.755224270864447,5.3769305952157564,260,12,13,41,10,13,5.786897381366708,5.117993812416755,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_371,0,5.814130531825066,10,10,4,7.408530566894626,7.879927826172628,0.0328099994977286,96.00002994388998,332.37713503616465,10.233667204863128,3.9910592098586832,6.8454656094393505,65,86,4,0,18,74,5.303304908059076,5.209486152841421,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_372,0,5.356586274672012,6,14,12,4.955827057601261,8.311326926647887,0.2793548121937291,23.60528693156067,331.2510603113281,10.717688750797347,4.435195101652764,6.460829216528831,313,32,25,37,5,7,4.248495242049359,3.1780538303479458,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_373,0,5.267858159063328,7,13,18,6.697034247666484,6.286567438673147,0.1929417364934821,93.25060478873624,454.1790117022693,11.33342495455279,1.926235304452232,6.8030619378065085,148,2,41,3,10,73,5.556828061699537,6.156978985585555,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_374,0,6.09807428216624,35,26,8,7.247792581767846,7.619552365562548,0.3786209274345186,57.55010594384777,190.4195046663495,11.110633009375947,4.982526298172794,4.702942478057252,351,72,23,32,19,17,6.077642243349034,6.0014148779611505,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_375,1,4.04305126783455,25,28,3,7.591357046698551,8.232618665027506,0.3851677373559692,42.82701330789706,193.0075361587663,10.935073228021748,0.7628280234190649,6.435911503074434,291,53,10,9,14,29,5.099866427824199,6.09807428216624,16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_376,1,5.916202062607435,27,28,5,7.444833273892193,7.560893530847943,0.3390077406028791,56.47701570081943,541.7385716632284,11.391082878453002,2.593852916081545,6.745779517993589,393,45,2,48,20,72,6.082218910376446,5.214935757608986,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_377,0,5.929589143389895,37,22,18,5.676753802268282,6.9337138804367955,0.327923883530704,34.9176333083775,128.87740467047516,11.116584305728805,2.396366911481247,5.804896325426729,254,89,47,38,21,64,6.061456918928017,5.648974238161206,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_378,0,5.2832037287379885,27,15,14,7.588829878307813,6.96501382237205,0.0897312777412512,29.566747689134257,688.8970079888352,11.071465755862405,3.992160954000672,5.278844847353712,213,31,38,5,29,79,4.867534450455582,5.459585514144159,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_379,0,4.9344739331306915,31,16,2,7.181591944611865,7.654556516679772,0.0252049471261621,24.89011945977535,943.9471258625964,9.855286152647164,4.543088862575059,5.583576402587712,79,57,7,44,25,63,5.676753802268282,5.493061443340548,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_380,0,2.5649493574615367,5,29,8,5.929589143389895,7.803901941227251,0.2021143001564666,9.160370956255557,426.7956216643783,9.280727018781255,3.6556968845402986,5.61288620395612,162,74,3,12,10,9,5.932245187448011,5.700443573390687,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_381,0,6.152732694704104,42,9,6,6.812345094177479,8.371910888730351,0.7566494274166153,50.15992481757156,901.1053131506768,11.47749202497359,3.134081180651514,6.105237251956608,344,60,6,27,22,84,5.53338948872752,5.44673737166631,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_382,0,6.163314804034641,22,11,4,7.516433302915632,8.085806046963256,0.990809765551122,88.88840589567485,98.31659112586443,11.000881619023245,2.137145954242518,5.7898488582170025,155,20,18,4,20,25,5.8664680569332965,5.963579343618446,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
